discovery_id,grounded_statement_id,notice_id,opportunity_title,source_file,source_statement,reason,suggested_context,status,created_at
RDISC-000244,GSTMT-000517,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_5.bin,Sign Standards UFC 3-120-10 Interior Design UFC 3-190-06 Protective Coatings and Paints INTERIOR BASIS OF DESIGN This Basis of Design Narrative outlines the proposed Structural Interior Design requirements for Repairs to BEQ H,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000245,GSTMT-000518,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_7.bin,30 JUNE 2004 APPENDIX D BUILDING INFORMATION CHECKLIST Use Appendix D as a checklist of required information to be entered into the real property database.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000246,GSTMT-000519,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_7.bin,Provide this information for each Real Property Facility listed on the DD Form 1354 in a format that allows easy data entry into the real property system.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000247,GSTMT-000520,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_7.bin,"Normally this information is provided by the A/E electronically, often in XML format or GIS compatible format.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000248,GSTMT-000522,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_8.bin,"02/23 PRICE AND PAYMENT PROCEDURES 01 30 00 08/25 ADMINISTRATIVE REQUIREMENTS 01 31 23.13 20 05/17, CHG 7:",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000249,GSTMT-000524,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_8.bin,"08/20 SMALL PROJECT CONSTRUCTION PROGRESS SCHEDULES 01 33 00 04/22 SUBMITTAL PROCEDURES SUBMITTAL REGISTER 01 33 29 02/21 SUSTAINABILITY REQUIREMENTS AND REPORTING 01 35 26 11/20, CHG 3:",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000250,GSTMT-000525,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_8.bin,02/22 GOVERNMENTAL SAFETY REQUIREMENTS 01 42 00 02/19 SOURCES FOR REFERENCE PUBLICATIONS 01 45 00 08/23 QUALITY CONTROL SCHEDULE OF FIRE PROTECTION SYSTEM INSPECTIONS 01 50 00 12/21 TEMPORARY CO,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000251,GSTMT-000526,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,"ECS Southeast, LLC (ECS) is pleased to provide MBF Architects PA with the results of the above referenced Asbestos and Lead-Paint Survey performed for the Repair BEQ HP135 project located at Marine Corps Base Camp Lejeune in Jacksonville, North Carolina.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000252,GSTMT-000527,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,"This report summarizes our observations, analytical results, findings, and recommendations related to the work performed.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000253,GSTMT-000528,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,The workdescribedinthisreportwasperformedbyECSingeneralaccordancewiththeScopeofServices described in ECS Proposal Number 49:50782P and the terms and conditions of the agreement authorizing those services.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000254,GSTMT-000530,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,ECS appreciates this opportunity to provide MBF Architects PA with our services.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000255,GSTMT-000532,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,"This is a combined synopsis/solicitation for commercial services prepared in accordance with the format in FAR Subpart 12.6, Streamlined Procedures for Evaluation and Solicitation for Commercial Products and Commercial Services as supplemented with additional information included in this notice.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000256,GSTMT-000538,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,Transportation shall be Contractor provided (but contractor provided must be no cost to NARA).,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000257,GSTMT-000539,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_3.bin,EMPLOYMENT STANDARDS ADMINISTRATION By direction of the Secretary of Labor,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000258,GSTMT-000541,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_3.bin,"Washington Counties of King and Snohomish ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 22.36 01012 - Accounting Clerk II 25.09 01013 - Accounting Clerk III 28.07 01020 - Administrative Assistant 39.00 01035 - Court Reporter 30.10 01041 - Customer Service Representative I 20.05 01042 - Customer Service Representative II 21.88 01043 - Customer Service Representative III 24.56 01051 - Data Entry Operator I 20.28 01052 - Data Entry Operator II 22.13 01060 - Dispatcher, Motor Vehicle 28.38 01070 - Document Preparation Clerk 21.80 01090 - Duplicating Machine Operator 21.80 01111 - General Clerk I 21.05 01112 - General Clerk II 22.98 01113 - General Clerk III 25.79 01120 - Housing Referr",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000259,GSTMT-000545,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_4.bin,"California Counties of Riverside and San Bernardino ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.89 01012 - Accounting Clerk II 22.32 01013 - Accounting Clerk III 24.97 01020 - Administrative Assistant 36.74 01035 - Court Reporter 51.68 01041 - Customer Service Representative I 17.81 01042 - Customer Service Representative II 19.44 01043 - Customer Service Representative III 21.82 01051 - Data Entry Operator I 19.50 01052 - Data Entry Operator II 21.28 01060 - Dispatcher, Motor Vehicle 23.57 01070 - Document Preparation Clerk 21.55 01090 - Duplicating Machine Operator 21.55 01111 - General Clerk I 17.92 01112 - General Clerk II 19.56 01113 - General Clerk III 21.95 01120 - Hous",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000260,GSTMT-000549,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_5.bin,"Illinois Counties of Cook, Du Page and McHenry ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.30 01012 - Accounting Clerk II 21.66 01013 - Accounting Clerk III 24.23 01020 - Administrative Assistant 37.66 01035 - Court Reporter 33.31 01041 - Customer Service Representative I 17.99 01042 - Customer Service Representative II 19.63 01043 - Customer Service Representative III 22.03 01051 - Data Entry Operator I 18.06 01052 - Data Entry Operator II 19.71 01060 - Dispatcher, Motor Vehicle 29.26 01070 - Document Preparation Clerk 21.29 01090 - Duplicating Machine Operator 21.29 01111 - General Clerk I 17.84 01112 - General Clerk II 19.47 01113 - General Clerk III 21.85 01120 - Housing Ref",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000261,GSTMT-000553,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_6.bin,"Colorado Counties of Adams, Arapahoe, Broomfield, Clear Creek, Denver, Douglas, Elbert, Gilpin, Jefferson and Park ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 22.19 01012 - Accounting Clerk II 24.91 01013 - Accounting Clerk III 27.86 01020 - Administrative Assistant 31.69 01035 - Court Reporter 36.35 01041 - Customer Service Representative I 18.56 01042 - Customer Service Representative II 20.26 01043 - Customer Service Representative III 22.74 01051 - Data Entry Operator I 21.42 01052 - Data Entry Operator II 23.38 01060 - Dispatcher, Motor Vehicle 25.29 01070 - Document Preparation Clerk 22.38 01090 - Duplicating Machine Operator 22.38 01111 - General Clerk I 22.31 01112 - Genera",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000262,GSTMT-000561,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,"Massachusetts Counties of Essex, Middlesex, Norfolk, Plymouth and Suffolk ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 -",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000263,GSTMT-000580,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,ORNL is reques*ng a quote for the same or domes*c equivalent of an EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway).,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000264,GSTMT-000585,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,Provide a completed and signed copy of the following aPached documents:,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000265,GSTMT-000595,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,"ISSUED BY CODE JCAS 7.ADMINISTERED BY (If other than Item 6)CODE US Department of Labor Job Corps Acquisition Services 200 Constitution Ave, NW N-4643 Washington DC 20210 8.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000266,GSTMT-000596,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,AMENDMENT OF SOLICITATION NUMBER (X) 1605AE-26-Q-00005 9B.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000267,GSTMT-000602,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,"If yes, could you please provide us with their award number or even if the customer bought similar services in the past Response:",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000268,GSTMT-000603,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,Is a site visit mandatory or a requirement for proposal submission or award consideration.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000269,GSTMT-000604,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,"No, attendance at the site visit is optional and is not a requirement for proposal submission or award consideration.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000270,GSTMT-000608,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,Can the government provide a detailed breakdown of the $500.00 per month listed as payment for all required utilities.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000271,GSTMT-000609,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,J of the Performance Work Statement for the temporary utility services at the site and the requirement to include internet service and payment of bill.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000272,GSTMT-000610,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,"If you are unable to quote, please ISSUING OFFICE IN BLOCK 5a ON OR so indicate on this form and return it to the address in Block 5a.",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000273,GSTMT-000611,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,This request does not commit the Government to pay any BEFORE CLOSE OF BUSINESS (Date) costs incurred in the preparation of the submission of this quotation or to contract for supplies or service.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000274,GSTMT-000612,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,Supplies are of domestic origin unless otherwise indicated by quoter.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000275,GSTMT-000613,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,Any representations and/or certifications attac,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000276,GSTMT-000618,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_6.bin,"Georgia Counties of Barrow, Bartow, Butts, Carroll, Cherokee, Clayton, Cobb, Coweta, Dawson, Douglas, Fayette, Forsyth, Fulton, Gwinnett, Haralson, Henry, Morgan, Newton, Paulding, Pickens, Rockdale, Spalding and Walton ____________________________________________________________________________________ **Fringe Benefits Required Follow the Occupational Listing** OCCUPATION CODE - TITLE FOOTNOTE RATE 01000 - Administrative Support And Clerical Occupations 01011 - Accounting Clerk I 19.11 01012 - Accounting Clerk II 21.45 01013 - Accounting Clerk III 23.99 01020 - Administrative Assistant 35.34 01035 - Court Reporter 32.33 01041 - Customer Service Representative I 16.61 01042 - Customer Service Representative II 18.13 01043 - Customer Service Representative III 20.35 01051 - Data Entry Operator I 17.87 01052 - Data Entry Operator II 19.50 01060 - Dispatcher, Motor Vehicle 23.38 01070 - Document Preparation Clerk 18.35 01090 -",no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
RDISC-000277,GSTMT-000620,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_7.bin,CONTRACT ID CODE PAGE OF PAGES AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 5 2.,no_context_reasoning_match,,needs_review,2026-06-25 06:10:29
