candidate_value,frequency,quality_score,proposed_labels,example_number,notice_id,opportunity_title,context_snippet
PACKAGING,47,50,unclassified,1,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,EQUISIT | SECTION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ...........
PACKAGING,47,50,unclassified,2,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,EQUISIT | SECTION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ...........
PACKAGING,47,50,unclassified,3,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,EQUISIT | SECTION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ...........
PACKAGING,47,50,unclassified,4,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,EQUISIT | SECTION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ...........
PACKAGING,47,50,unclassified,5,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,EQUISIT | SECTION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ...........
MARKING,47,50,unclassified,1,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,ION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE .......................
MARKING,47,50,unclassified,2,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,ION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE .......................
MARKING,47,50,unclassified,3,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,ION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE .......................
MARKING,47,50,unclassified,4,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,ION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE .......................
MARKING,47,50,unclassified,5,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,ION A - SOLICITATION | SECTION B - SUPPLIES OR SERVICES AND PRICE | SECTION C - DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE .......................
INSPECTION,47,50,unclassified,1,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,- DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ................................................... | SECTION F - DELIVERIES OR PERFORMANCE ............
INSPECTION,47,50,unclassified,2,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,- DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ................................................... | SECTION F - DELIVERIES OR PERFORMANCE ............
INSPECTION,47,50,unclassified,3,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,- DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ................................................... | SECTION F - DELIVERIES OR PERFORMANCE ............
INSPECTION,47,50,unclassified,4,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,- DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ................................................... | SECTION F - DELIVERIES OR PERFORMANCE ............
INSPECTION,47,50,unclassified,5,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,- DESCRIPTION | SECTION D - PACKAGING AND MARKING ....................................................... | SECTION E - INSPECTION AND ACCEPTANCE ................................................... | SECTION F - DELIVERIES OR PERFORMANCE ............
DESCRIPTIONS,45,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,clarify the level and format of detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Sectio
DESCRIPTIONS,45,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,clarify the level and format of detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Sectio
DESCRIPTIONS,45,50,unclassified,3,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,clarify the level and format of detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Sectio
DESCRIPTIONS,45,50,unclassified,4,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,clarify the level and format of detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Sectio
DESCRIPTIONS,45,50,unclassified,5,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,clarify the level and format of detail expected for this verification | Section 2.4. Verification may include narrative descriptions | Section 52.212-1 Addendum | Section 52.212-2 Addendum | Section 52.212-2 | Section 3 | Section V | Section 4 | Sectio
INFORMATION,43,50,unclassified,1,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,ORMANCE WORK STATEMENT (PWS) Version 1 October 2023 [Cristóbal Colón – Base Life Support] [20 June 2026] Part 1 General Information 1. Section 5 of this PWS. Required services include billeting tents | Section 5.13 Surge Requirements and Section 5.14 
INFORMATION,43,50,unclassified,2,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery, Administration (NCA) Black Hills National Cemetery (BHNC) STATEMENT OF NEED Requirement of Aggregate Materials GENERAL INFORMATION Title of Project: 
INFORMATION,43,50,unclassified,3,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"itation for commercial services prepared in accordance with the format in Subpart 12.6, as supplemented with additional information included in this notice. section of this Combined Synopsis Solicitation. The Contracting Officer will then issue a | se"
INFORMATION,43,50,unclassified,4,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"itation for commercial services prepared in accordance with the format in Subpart 12.6, as supplemented with additional information included in this notice. section of this Combined Synopsis Solicitation. The Contracting Officer will then issue a | se"
INFORMATION,43,50,unclassified,5,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery,"itation for commercial services prepared in accordance with the format in Subpart 12.6, as supplemented with additional information included in this notice. section of this Combined Synopsis Solicitation. The Contracting Officer will then issue a | se"
SUMMARY,40,50,unclassified,1,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),Summary of Changes – Amendment 09 – Sections L & M and Attachment 0002 Scorecard Section L – Instructions to Offerors • L.2.3.3
SUMMARY,40,50,unclassified,2,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),Summary of Changes – Amendment 09 – Sections L & M and Attachment 0002 Scorecard Section L – Instructions to Offerors • L.2.3.3
SUMMARY,40,50,unclassified,3,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,ractor Qualification Requirements 11-14 7.0 Order of Precedence/Challenges to Conflicts 14 8.0 Performance Requirements Summary (PRS) 15 9.0 List of Attachments and Exhibits 16 1 PWS: Section Page 1.0 General 2-4 2.0 Definitions 4-6 3.0 Government
SUMMARY,40,50,unclassified,4,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE, | SECTION 01 11 00 | SECTION INCLUDES A. The Work of this Section includes the following | SECTION 01 11 00 April 2025 SUMMARY OF WORK 01 11 00 - Page 7 of 7 Upgrade HVAC System Ge | SECTION 01 26 01 | section consists of administrative and proce
SUMMARY,40,50,unclassified,5,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE, | SECTION 01 11 00 | SECTION INCLUDES A. The Work of this Section includes the following | SECTION 01 11 00 April 2025 SUMMARY OF WORK 01 11 00 - Page 7 of 7 Upgrade HVAC System Ge | SECTION 01 26 01 | section consists of administrative and proce
APPLIES,37,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS □ (8) � The above numbered solicitation is amended as set forth in Item 14. section head
APPLIES,37,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14. section headings | S
APPLIES,37,50,unclassified,3,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14. section headings | s
APPLIES,37,50,unclassified,4,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS X The above numbered solicitation is amended as set forth in Item 14. section headings
APPLIES,37,50,unclassified,5,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14. section headings
STATEMENT,36,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""performance work statement"", ""pws""], ""evaluation_criteria"": Section II | Section III | Section IV | Section V | section 743 of Division E | Sectio"
STATEMENT,36,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""performance work statement"", ""pws""], ""evaluation_criteria"": Section II | Section III | Section IV | Section V | section 743 of Division E | Sectio"
STATEMENT,36,50,unclassified,3,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,PERFORMANCE WORK STATEMENT (PWS) Version 1 October 2023 [Cristóbal Colón – Base Life Support] [20 June 2026] Part 1 General Information 1. Section
STATEMENT,36,50,unclassified,4,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,13 Surge Requirements and Section 5.14 Baseline Operations 1.5 Period of Perfor | Section 552a. 1.6.16.1 Non-Disclosure Statements | Section 01.A and Appendix A | Section 3 of this PWS. All work shall be performed IAW this PWS. The Contractor shall 
STATEMENT,36,50,unclassified,5,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,ontractor shall always maintain an adequate workforce for performance of all tasks defined within this Performance Work Statement (PWS). Section 5 of this PWS. Required services include billeting tents | Section 5.13 Surge Requirements and Section 5
FURNISHED,36,50,unclassified,1,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",ailed in this PWS. 1.6.7 Place of Performance. | Part 5 | PART 2 DEFINITIONS | Part 117 | Part 2004 | PART 3 GOVERNMENT FURNISHED PROPERTY | Part 45 as detailed in FAR 45.000 | PART 4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED I
FURNISHED,36,50,unclassified,2,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",ailed in this PWS. 1.6.7 Place of Performance. | Part 5 | PART 2 DEFINITIONS | Part 117 | Part 2004 | PART 3 GOVERNMENT FURNISHED PROPERTY | Part 45 as detailed in FAR 45.000 | PART 4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED I
FURNISHED,36,50,unclassified,3,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",ailed in this PWS. 1.6.7 Place of Performance. | Part 5 | PART 2 DEFINITIONS | Part 117 | Part 2004 | PART 3 GOVERNMENT FURNISHED PROPERTY | Part 45 as detailed in FAR 45.000 | PART 4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED I
FURNISHED,36,50,unclassified,4,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",ailed in this PWS. 1.6.7 Place of Performance. | Part 5 | PART 2 DEFINITIONS | Part 117 | Part 2004 | PART 3 GOVERNMENT FURNISHED PROPERTY | Part 45 as detailed in FAR 45.000 | PART 4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED I
FURNISHED,36,50,unclassified,5,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",ailed in this PWS. 1.6.7 Place of Performance. | Part 5 | PART 2 DEFINITIONS | Part 117 | Part 2004 | PART 3 GOVERNMENT FURNISHED PROPERTY | Part 45 as detailed in FAR 45.000 | PART 4 CONTRACTOR FURNISHED ITEMS AND SERVICES 4. CONTRACTOR FURNISHED I
TABLE,36,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"Q1.2) Evaluation Factors -Table 1 identifies Volume V as “Factor 5 – Contract Documentation,” but Section 52.212-2 lists only four evaluation factors. "
TABLE,36,50,unclassified,2,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,"st Performance c) Price This competitive best value selection will be conducted using the Lowest Price Technically Acceptable (LPTA) selection process in accordance with Federal Acquisition Regulation (FAR) part 13, Simplified Acquisition Proced"
TABLE,36,50,unclassified,3,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,"st Performance c) Price This competitive best value selection will be conducted using the Lowest Price Technically Acceptable (LPTA) selection process in accordance with Federal Acquisition Regulation (FAR) part 13, Simplified Acquisition Proced"
TABLE,36,50,unclassified,4,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,"with FAR Part 9, whose quote conforms to the solicitations requirements and is the lowest evaluated price with an “Acceptable” rating in the technical capability assessment. part 13 | part 12 | Part 9 | Factor 1 | Factor 2 - Past Performance | F"
TABLE,36,50,unclassified,5,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,N 2 Figures | SECTION 5 Figures | SECTION 4 Figures | Section 6 | Section 5 | SECTION 6 Figures | Section 7 | SECTION 8 Tables 7.1.4 Unrooted cuttings ............................. 59 Table 26 - Heig | Section 9 | Section 8 | SECTION 9 Figures 8
CONTENTS,36,50,unclassified,1,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLI
CONTENTS,36,50,unclassified,2,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLI
CONTENTS,36,50,unclassified,3,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLI
CONTENTS,36,50,unclassified,4,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLI
CONTENTS,36,50,unclassified,5,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),TABLE OF CONTENTS (X) SECTION DESCRIPTION PAGE(S) (X) SECTION DESCRIPTION PAGE(S) PART I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLI
REFERENCE,35,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""past performance"", ""references"", ""recent and relevant""], ""staffing"": Section 1 | Section L 2.a states four | Section L 2.a | Section 52.212-2 lists o"
REFERENCE,35,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""past performance"", ""references"", ""recent and relevant""], ""staffing"": Section 1 | Section L 2.a states four | Section L 2.a | Section 52.212-2 lists o"
REFERENCE,35,50,unclassified,3,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""past performance"", ""references"", ""recent and relevant""], ""staffing"": Section 1 | Section L 2.a states four | Section L 2.a | Section 52.212-2 lists o"
REFERENCE,35,50,unclassified,4,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""past performance"", ""references""], ""staffing"": Section II | Section III | Section IV | Section V | section 743 of Division E | Section 1634 of Pub. L."
REFERENCE,35,50,unclassified,5,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"[""past performance"", ""references""], ""staffing"": Section II | Section III | Section IV | Section V | section 743 of Division E | Section 1634 of Pub. L."
OTHER,33,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"If you will not be available on June 30, 2026, for verification of this past performance evaluation, please indicate another POC for the contacting officer/contract specialist to contact. "
OTHER,33,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"If you will not be available on June 30, 2026, for verification of this past performance evaluation, please indicate another POC for the contacting officer/contract specialist to contact. "
OTHER,33,50,unclassified,3,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,ADMINISTERED BY (If other than Item 6) CODE 8. section headings | Section IV | Part 2.4 | Part 2 | Part 3 | Attachment 1 Selective Service System
OTHER,33,50,unclassified,4,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,52-212-1 ADDENDUM - INSTRUCTIONS TO OFFERORS 1. section that outlines your past performance experience in working other base life support
OTHER,33,50,unclassified,5,dc7183e7aab342788a9dff786e444f8a,JSCG-P Cristobal Colon Base Life Support,t and maintenance required to perform these services. section that outlines your past performance experience in working other base life support
COVER,32,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,Section 102 of Division R of Pub. L. 117- 90MC0026R0004 Page 16 of 37 328 | section if the Offeror responds | Section I Cover Letter-Administrative Proposal 10 Pages II Technical Proposal 80 Pages II | Section 508 Accessibility Conformance Repor
COVER,32,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,Section I Cover Letter-Administrative Proposal 10 Pages II Technical Proposal 80 Pages II Section II | Section III | Section IV | Secti
COVER,32,50,unclassified,3,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,Section I Cover Letter-Administrative Proposal 10 Pages II Technical Proposal 80 Pages II Section II | Section III | Section IV | Secti
COVER,32,50,unclassified,4,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,Section 102 of Division R of Pub. L. 117- 90MC0026R0004 Page 16 of 37 328 | section if the Offeror responds | Section I Cover Letter-Administrative Proposal 10 Pages II Technical Proposal 80 Pages II | Section 508 Accessibility Conformance Repor
COVER,32,50,unclassified,5,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,Section 102 of Division R of Pub. L. 117- 90MC0026R0004 Page 16 of 37 328 | section if the Offeror responds | Section I Cover Letter-Administrative Proposal 10 Pages II Technical Proposal 80 Pages II | Section 508 Accessibility Conformance Repor
PROJECT,31,50,unclassified,1,441459c8d2a34c49a903966dc6678ca5,Consolidated Synopsis Aggregate Materials Black Hills National Cemetery, Black Hills National Cemetery (BHNC) STATEMENT OF NEED Requirement of Aggregate Materials GENERAL INFORMATION Title of Project: 
PROJECT,31,50,unclassified,2,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,Cape Canaveral National Cemetery Shrine Project- Grass Renovation FY26 Shrine Project Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation Shrin
PROJECT,31,50,unclassified,3,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,"The responsibilities and other issues declared in this document will be applied to all the stages of the project, extra or different requirements will be established directly by the Project Manager and/or the POSHO when needed. SECT"
PROJECT,31,50,unclassified,4,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates, in Spanish. The contractor has to detail the procedures he will fo | SECTION III HAZARD ASSESSMENT ANÁLISIS DE RIESGOS PROJECT
PROJECT,31,50,unclassified,5,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,"SECTION III HAZARD ASSESSMENT ANÁLISIS DE RIESGOS PROJECT {""pricing_schedule"": SECTION I SAFETY REQUIREMENTS FOR CONTRACTORS AND SUBCONTRACTORS This safety Plan details | SECTIO"
PRICES/COSTS,30,50,unclassified,1,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS)," I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTA"
PRICES/COSTS,30,50,unclassified,2,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS)," I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTA"
PRICES/COSTS,30,50,unclassified,3,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS)," I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTA"
PRICES/COSTS,30,50,unclassified,4,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS)," I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTA"
PRICES/COSTS,30,50,unclassified,5,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS)," I - THE SCHEDULE PART II - CONTRACT CLAUSES A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTA"
EXHIBITS,30,50,unclassified,1,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),"S A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV"
EXHIBITS,30,50,unclassified,2,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),"S A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV"
EXHIBITS,30,50,unclassified,3,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),"S A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV"
EXHIBITS,30,50,unclassified,4,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),"S A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV"
EXHIBITS,30,50,unclassified,5,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),"S A SOLICITATION/CONTRACT FORM I CONTRACT CLAUSES B SUPPLIES OR SERVICES AND PRICES/COSTS PART III - LIST OF DOCUMENTS, EXHIBITS AND OTHER ATTACHMENTS C DESCRIPTION/SPECIFICATIONS/WORK STATEMENT J LIST OF ATTACHMENTS D PACKAGING AND MARKING PART IV"
ITEMS,28,50,unclassified,1,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"(a) By completing items 8 and 15, and returning _____ copies of the amendment; section headings"
ITEMS,28,50,unclassified,2,4238a30a23b544cf94743e18c87feccb,Selective Service System Website Modernization,"(a) By completing items 8 and 15, and returning copies of the amendment; section headings | Section IV | Part 2.4 | Part 2 | Part 3 | Attachmen"
