discovery_id,candidate_pattern,frequency,status,created_at
SD-013209,16 construction schedule,1,review,2026-06-27 13:28:41
SD-013210,construction schedule 01,1,review,2026-06-27 13:28:41
SD-013211,schedule 01 32,1,review,2026-06-27 13:28:41
SD-013212,01 32 33,1,review,2026-06-27 13:28:41
SD-013213,32 33 photographic,1,review,2026-06-27 13:28:41
SD-013214,33 photographic documentation,1,review,2026-06-27 13:28:41
SD-013215,photographic documentation 01,1,review,2026-06-27 13:28:41
SD-013216,documentation 01 33,1,review,2026-06-27 13:28:41
SD-013217,33 00 submittal,1,review,2026-06-27 13:28:41
SD-013218,00 submittal procedures,1,review,2026-06-27 13:28:41
SD-013219,submittal procedures 01,1,review,2026-06-27 13:28:41
SD-013220,procedures 01 35,1,review,2026-06-27 13:28:41
SD-013221,01 35 13,1,review,2026-06-27 13:28:41
SD-013222,35 13 22,1,review,2026-06-27 13:28:41
SD-013223,13 22 archeological,1,review,2026-06-27 13:28:41
SD-013224,22 archeological protection,1,review,2026-06-27 13:28:41
SD-013225,archeological protection 01,1,review,2026-06-27 13:28:41
SD-013226,protection 01 35,1,review,2026-06-27 13:28:41
SD-013227,01 35 23,1,review,2026-06-27 13:28:41
SD-013228,35 23 safety,1,review,2026-06-27 13:28:41
SD-013229,23 safety requirements,1,review,2026-06-27 13:28:41
SD-013230,requirements 01 35,1,review,2026-06-27 13:28:41
SD-013231,01 35 91,1,review,2026-06-27 13:28:41
SD-013232,35 91 historic,1,review,2026-06-27 13:28:41
SD-013233,91 historic preservation,1,review,2026-06-27 13:28:41
SD-013234,historic preservation treatment,1,review,2026-06-27 13:28:41
SD-013235,preservation treatment procedures,1,review,2026-06-27 13:28:41
SD-013236,treatment procedures 01,1,review,2026-06-27 13:28:41
SD-013237,procedures 01 40,1,review,2026-06-27 13:28:41
SD-013238,01 40 00,1,review,2026-06-27 13:28:41
SD-013239,40 00 quality,1,review,2026-06-27 13:28:41
SD-013240,00 quality requirements,1,review,2026-06-27 13:28:41
SD-013241,quality requirements 01,1,review,2026-06-27 13:28:41
SD-013242,42 00 regerence,1,review,2026-06-27 13:28:41
SD-013243,00 regerence standards,1,review,2026-06-27 13:28:41
SD-013244,regerence standards 01,1,review,2026-06-27 13:28:41
SD-013245,standards 01 67,1,review,2026-06-27 13:28:41
SD-013246,01 67 00,1,review,2026-06-27 13:28:41
SD-013247,67 00 product,1,review,2026-06-27 13:28:41
SD-013248,00 product requirements,1,review,2026-06-27 13:28:41
SD-013249,product requirements 01,1,review,2026-06-27 13:28:41
SD-013250,requirements 01 73,1,review,2026-06-27 13:28:41
SD-013251,01 73 29,1,review,2026-06-27 13:28:41
SD-013252,73 29 cutting,1,review,2026-06-27 13:28:41
SD-013253,29 cutting and,1,review,2026-06-27 13:28:41
SD-013254,cutting and patching,1,review,2026-06-27 13:28:41
SD-013255,and patching 01,1,review,2026-06-27 13:28:41
SD-013256,patching 01 73,1,review,2026-06-27 13:28:41
SD-013257,01 73 40,1,review,2026-06-27 13:28:41
SD-013258,73 40 execution,1,review,2026-06-27 13:28:41
SD-013259,40 execution 01,1,review,2026-06-27 13:28:41
SD-013260,execution 01 74,1,review,2026-06-27 13:28:41
SD-013261,01 74 19,1,review,2026-06-27 13:28:41
SD-013262,74 19 construction,1,review,2026-06-27 13:28:41
SD-013263,19 construction waste,1,review,2026-06-27 13:28:41
SD-013264,construction waste management,1,review,2026-06-27 13:28:41
SD-013265,waste management and,1,review,2026-06-27 13:28:41
SD-013266,management and disposal,1,review,2026-06-27 13:28:41
SD-013267,and disposal 01,1,review,2026-06-27 13:28:41
SD-013268,disposal 01 77,1,review,2026-06-27 13:28:41
SD-013269,01 77 00,1,review,2026-06-27 13:28:41
SD-013270,77 00 closeout,1,review,2026-06-27 13:28:41
SD-013271,00 closeout procedures,1,review,2026-06-27 13:28:41
SD-013272,closeout procedures 01,1,review,2026-06-27 13:28:41
SD-013273,procedures 01 78,1,review,2026-06-27 13:28:41
SD-013274,01 78 23,1,review,2026-06-27 13:28:41
SD-013275,78 23 operation,1,review,2026-06-27 13:28:41
SD-013276,23 operation and,1,review,2026-06-27 13:28:41
SD-013277,operation and maintenance,1,review,2026-06-27 13:28:41
SD-013278,and maintenance data,1,review,2026-06-27 13:28:41
SD-013279,maintenance data 01,1,review,2026-06-27 13:28:41
SD-013280,data 01 79,1,review,2026-06-27 13:28:41
SD-013281,01 79 00,1,review,2026-06-27 13:28:41
SD-013282,79 00 demonstration,1,review,2026-06-27 13:28:41
SD-013283,00 demonstration training,1,review,2026-06-27 13:28:41
SD-013284,demonstration training 02,1,review,2026-06-27 13:28:41
SD-013285,training 02 41,1,review,2026-06-27 13:28:41
SD-013286,02 41 19,1,review,2026-06-27 13:28:41
SD-013287,41 19 selecti,1,review,2026-06-27 13:28:41
SD-013288,www nps gov gewa,1,review,2026-06-27 13:28:41
SD-013289,nps gov gewa february,1,review,2026-06-27 13:28:41
SD-013290,gov gewa february 2026,1,review,2026-06-27 13:28:41
SD-013291,gewa february 2026 project,1,review,2026-06-27 13:28:41
SD-013292,february 2026 project manual,1,review,2026-06-27 13:28:41
SD-013293,2026 project manual cover,1,review,2026-06-27 13:28:41
SD-013294,project manual cover 00,1,review,2026-06-27 13:28:41
SD-013295,manual cover 00 01,1,review,2026-06-27 13:28:41
SD-013296,cover 00 01 00,1,review,2026-06-27 13:28:41
SD-013297,00 01 00 page,1,review,2026-06-27 13:28:41
SD-013298,01 00 page 2,1,review,2026-06-27 13:28:41
SD-013299,00 page 2 of,1,review,2026-06-27 13:28:41
SD-013300,page 2 of 2,1,review,2026-06-27 13:28:41
SD-013301,2 of 2 upgrade,1,review,2026-06-27 13:28:41
SD-013302,of 2 upgrade hvac,1,review,2026-06-27 13:28:41
SD-013303,2 upgrade hvac system,1,review,2026-06-27 13:28:41
SD-013304,upgrade hvac system george,1,review,2026-06-27 13:28:41
SD-013305,hvac system george washington,1,review,2026-06-27 13:28:41
SD-013306,system george washington birthplace,1,review,2026-06-27 13:28:41
SD-013307,birthplace national monument pmis,1,review,2026-06-27 13:28:41
SD-013308,national monument pmis 305342,1,review,2026-06-27 13:28:41
SD-013309,monument pmis 305342 table,1,review,2026-06-27 13:28:41
SD-013310,pmis 305342 table of,1,review,2026-06-27 13:28:41
SD-013311,305342 table of contents,1,review,2026-06-27 13:28:41
SD-013312,table of contents 01,1,review,2026-06-27 13:28:41
SD-013313,of contents 01 00,1,review,2026-06-27 13:28:41
SD-013314,contents 01 00 00,1,review,2026-06-27 13:28:41
SD-013315,01 00 00 general,1,review,2026-06-27 13:28:41
SD-013316,00 00 general requirements,1,review,2026-06-27 13:28:41
SD-013317,00 general requirements 01,1,review,2026-06-27 13:28:41
SD-013318,general requirements 01 10,1,review,2026-06-27 13:28:41
SD-013319,requirements 01 10 00,1,review,2026-06-27 13:28:41
SD-013320,01 10 00 summary,1,review,2026-06-27 13:28:41
SD-013321,10 00 summary of,1,review,2026-06-27 13:28:41
SD-013322,00 summary of work,1,review,2026-06-27 13:28:41
SD-013323,of work 01 26,1,review,2026-06-27 13:28:41
SD-013324,work 01 26 01,1,review,2026-06-27 13:28:41
SD-013325,01 26 01 contract,1,review,2026-06-27 13:28:41
SD-013326,26 01 contract modification,1,review,2026-06-27 13:28:41
SD-013327,01 contract modification procedures,1,review,2026-06-27 13:28:41
SD-013328,contract modification procedures 01,1,review,2026-06-27 13:28:41
SD-013329,modification procedures 01 27,1,review,2026-06-27 13:28:41
SD-013330,procedures 01 27 00,1,review,2026-06-27 13:28:41
SD-013331,01 27 00 definition,1,review,2026-06-27 13:28:41
SD-013332,27 00 definition of,1,review,2026-06-27 13:28:41
SD-013333,00 definition of contract,1,review,2026-06-27 13:28:41
SD-013334,definition of contract line,1,review,2026-06-27 13:28:41
SD-013335,of contract line items,1,review,2026-06-27 13:28:41
SD-013336,contract line items 01,1,review,2026-06-27 13:28:41
SD-013337,line items 01 31,1,review,2026-06-27 13:28:41
SD-013338,items 01 31 00,1,review,2026-06-27 13:28:41
SD-013339,01 31 00 project,1,review,2026-06-27 13:28:41
SD-013340,31 00 project management,1,review,2026-06-27 13:28:41
SD-013341,00 project management and,1,review,2026-06-27 13:28:41
SD-013342,project management and coordination,1,review,2026-06-27 13:28:41
SD-013343,management and coordination 01,1,review,2026-06-27 13:28:41
SD-013344,and coordination 01 32,1,review,2026-06-27 13:28:41
SD-013345,coordination 01 32 16,1,review,2026-06-27 13:28:41
SD-013346,01 32 16 construction,1,review,2026-06-27 13:28:41
SD-013347,32 16 construction schedule,1,review,2026-06-27 13:28:41
SD-013348,16 construction schedule 01,1,review,2026-06-27 13:28:41
SD-013349,construction schedule 01 32,1,review,2026-06-27 13:28:41
SD-013350,schedule 01 32 33,1,review,2026-06-27 13:28:41
SD-013351,01 32 33 photographic,1,review,2026-06-27 13:28:41
SD-013352,32 33 photographic documentation,1,review,2026-06-27 13:28:41
SD-013353,33 photographic documentation 01,1,review,2026-06-27 13:28:41
SD-013354,photographic documentation 01 33,1,review,2026-06-27 13:28:41
SD-013355,documentation 01 33 00,1,review,2026-06-27 13:28:41
SD-013356,01 33 00 submittal,1,review,2026-06-27 13:28:41
SD-013357,33 00 submittal procedures,1,review,2026-06-27 13:28:41
SD-013358,00 submittal procedures 01,1,review,2026-06-27 13:28:41
SD-013359,submittal procedures 01 35,1,review,2026-06-27 13:28:41
SD-013360,procedures 01 35 13,1,review,2026-06-27 13:28:41
SD-013361,01 35 13 22,1,review,2026-06-27 13:28:41
SD-013362,35 13 22 archeological,1,review,2026-06-27 13:28:41
SD-013363,13 22 archeological protection,1,review,2026-06-27 13:28:41
SD-013364,22 archeological protection 01,1,review,2026-06-27 13:28:41
SD-013365,archeological protection 01 35,1,review,2026-06-27 13:28:41
SD-013366,protection 01 35 23,1,review,2026-06-27 13:28:41
SD-013367,01 35 23 safety,1,review,2026-06-27 13:28:41
SD-013368,35 23 safety requirements,1,review,2026-06-27 13:28:41
SD-013369,23 safety requirements 01,1,review,2026-06-27 13:28:41
SD-013370,safety requirements 01 35,1,review,2026-06-27 13:28:41
SD-013371,requirements 01 35 91,1,review,2026-06-27 13:28:41
SD-013372,01 35 91 historic,1,review,2026-06-27 13:28:41
SD-013373,35 91 historic preservation,1,review,2026-06-27 13:28:41
SD-013374,91 historic preservation treatment,1,review,2026-06-27 13:28:41
SD-013375,historic preservation treatment procedures,1,review,2026-06-27 13:28:41
SD-013376,preservation treatment procedures 01,1,review,2026-06-27 13:28:41
SD-013377,treatment procedures 01 40,1,review,2026-06-27 13:28:41
SD-013378,procedures 01 40 00,1,review,2026-06-27 13:28:41
SD-013379,01 40 00 quality,1,review,2026-06-27 13:28:41
SD-013380,40 00 quality requirements,1,review,2026-06-27 13:28:41
SD-013381,00 quality requirements 01,1,review,2026-06-27 13:28:41
SD-013382,quality requirements 01 42,1,review,2026-06-27 13:28:41
SD-013383,01 42 00 regerence,1,review,2026-06-27 13:28:41
SD-013384,42 00 regerence standards,1,review,2026-06-27 13:28:41
SD-013385,00 regerence standards 01,1,review,2026-06-27 13:28:41
SD-013386,regerence standards 01 67,1,review,2026-06-27 13:28:41
SD-013387,standards 01 67 00,1,review,2026-06-27 13:28:41
SD-013388,01 67 00 product,1,review,2026-06-27 13:28:41
SD-013389,67 00 product requirements,1,review,2026-06-27 13:28:41
SD-013390,00 product requirements 01,1,review,2026-06-27 13:28:41
SD-013391,product requirements 01 73,1,review,2026-06-27 13:28:41
SD-013392,requirements 01 73 29,1,review,2026-06-27 13:28:41
SD-013393,01 73 29 cutting,1,review,2026-06-27 13:28:41
SD-013394,73 29 cutting and,1,review,2026-06-27 13:28:41
SD-013395,29 cutting and patching,1,review,2026-06-27 13:28:41
SD-013396,cutting and patching 01,1,review,2026-06-27 13:28:41
SD-013397,and patching 01 73,1,review,2026-06-27 13:28:41
SD-013398,patching 01 73 40,1,review,2026-06-27 13:28:41
SD-013399,01 73 40 execution,1,review,2026-06-27 13:28:41
SD-013400,73 40 execution 01,1,review,2026-06-27 13:28:41
SD-013401,40 execution 01 74,1,review,2026-06-27 13:28:41
SD-013402,execution 01 74 19,1,review,2026-06-27 13:28:41
SD-013403,01 74 19 construction,1,review,2026-06-27 13:28:41
SD-013404,74 19 construction waste,1,review,2026-06-27 13:28:41
SD-013405,19 construction waste management,1,review,2026-06-27 13:28:41
SD-013406,construction waste management and,1,review,2026-06-27 13:28:41
SD-013407,waste management and disposal,1,review,2026-06-27 13:28:41
SD-013408,management and disposal 01,1,review,2026-06-27 13:28:41
SD-013409,and disposal 01 77,1,review,2026-06-27 13:28:41
SD-013410,disposal 01 77 00,1,review,2026-06-27 13:28:41
SD-013411,01 77 00 closeout,1,review,2026-06-27 13:28:41
SD-013412,77 00 closeout procedures,1,review,2026-06-27 13:28:41
SD-013413,00 closeout procedures 01,1,review,2026-06-27 13:28:41
SD-013414,closeout procedures 01 78,1,review,2026-06-27 13:28:41
SD-013415,procedures 01 78 23,1,review,2026-06-27 13:28:41
SD-013416,01 78 23 operation,1,review,2026-06-27 13:28:41
SD-013417,78 23 operation and,1,review,2026-06-27 13:28:41
SD-013418,23 operation and maintenance,1,review,2026-06-27 13:28:41
SD-013419,operation and maintenance data,1,review,2026-06-27 13:28:41
SD-013420,and maintenance data 01,1,review,2026-06-27 13:28:41
SD-013421,maintenance data 01 79,1,review,2026-06-27 13:28:41
SD-013422,data 01 79 00,1,review,2026-06-27 13:28:41
SD-013423,01 79 00 demonstration,1,review,2026-06-27 13:28:41
SD-013424,79 00 demonstration training,1,review,2026-06-27 13:28:41
SD-013425,00 demonstration training 02,1,review,2026-06-27 13:28:41
SD-013426,demonstration training 02 41,1,review,2026-06-27 13:28:41
SD-013427,training 02 41 19,1,review,2026-06-27 13:28:41
SD-013428,02 41 19 selecti,1,review,2026-06-27 13:28:41
SD-013429,of interior,1,review,2026-06-27 13:28:41
SD-013430,interior past,1,review,2026-06-27 13:28:41
SD-013431,questionnaire ppq,1,review,2026-06-27 13:28:41
SD-013432,ppq notice,1,review,2026-06-27 13:28:41
SD-013433,notice to,1,review,2026-06-27 13:28:41
SD-013434,to contractor,1,review,2026-06-27 13:28:41
SD-013435,contractor information,1,review,2026-06-27 13:28:41
SD-013436,questionnaire is,1,review,2026-06-27 13:28:41
SD-013437,is intended,1,review,2026-06-27 13:28:41
SD-013438,intended for,1,review,2026-06-27 13:28:41
SD-013439,as source,1,review,2026-06-27 13:28:41
SD-013440,selection information,1,review,2026-06-27 13:28:41
SD-013441,information and,1,review,2026-06-27 13:28:41
SD-013442,deemed source,1,review,2026-06-27 13:28:41
SD-013443,selection sensitive,1,review,2026-06-27 13:28:41
SD-013444,department of interior,1,review,2026-06-27 13:28:41
SD-013445,of interior past,1,review,2026-06-27 13:28:41
SD-013446,interior past performance,1,review,2026-06-27 13:28:41
SD-013447,performance questionnaire ppq,1,review,2026-06-27 13:28:41
SD-013448,questionnaire ppq notice,1,review,2026-06-27 13:28:41
SD-013449,ppq notice to,1,review,2026-06-27 13:28:41
SD-013450,notice to contractor,1,review,2026-06-27 13:28:41
SD-013451,to contractor information,1,review,2026-06-27 13:28:41
SD-013452,contractor information provided,1,review,2026-06-27 13:28:41
SD-013453,this questionnaire is,1,review,2026-06-27 13:28:41
SD-013454,questionnaire is intended,1,review,2026-06-27 13:28:41
SD-013455,is intended for,1,review,2026-06-27 13:28:41
SD-013456,intended for use,1,review,2026-06-27 13:28:41
SD-013457,for use as,1,review,2026-06-27 13:28:41
SD-013458,use as source,1,review,2026-06-27 13:28:41
SD-013459,as source selection,1,review,2026-06-27 13:28:41
SD-013460,source selection information,1,review,2026-06-27 13:28:41
SD-013461,selection information and,1,review,2026-06-27 13:28:41
SD-013462,information and as,1,review,2026-06-27 13:28:41
SD-013463,and as such,1,review,2026-06-27 13:28:41
SD-013464,as such is,1,review,2026-06-27 13:28:41
SD-013465,such is deemed,1,review,2026-06-27 13:28:41
SD-013466,is deemed source,1,review,2026-06-27 13:28:41
SD-013467,deemed source selection,1,review,2026-06-27 13:28:41
SD-013468,source selection sensitive,1,review,2026-06-27 13:28:41
SD-013469,department of interior past,1,review,2026-06-27 13:28:41
SD-013470,of interior past performance,1,review,2026-06-27 13:28:41
SD-013471,interior past performance questionnaire,1,review,2026-06-27 13:28:41
SD-013472,past performance questionnaire ppq,1,review,2026-06-27 13:28:41
SD-013473,performance questionnaire ppq notice,1,review,2026-06-27 13:28:41
SD-013474,questionnaire ppq notice to,1,review,2026-06-27 13:28:41
SD-013475,ppq notice to contractor,1,review,2026-06-27 13:28:41
SD-013476,notice to contractor information,1,review,2026-06-27 13:28:41
SD-013477,to contractor information provided,1,review,2026-06-27 13:28:41
SD-013478,contractor information provided in,1,review,2026-06-27 13:28:41
SD-013479,in this questionnaire is,1,review,2026-06-27 13:28:41
SD-013480,this questionnaire is intended,1,review,2026-06-27 13:28:41
SD-013481,questionnaire is intended for,1,review,2026-06-27 13:28:41
SD-013482,is intended for use,1,review,2026-06-27 13:28:41
SD-013483,intended for use as,1,review,2026-06-27 13:28:41
SD-013484,for use as source,1,review,2026-06-27 13:28:41
SD-013485,use as source selection,1,review,2026-06-27 13:28:41
SD-013486,as source selection information,1,review,2026-06-27 13:28:41
SD-013487,source selection information and,1,review,2026-06-27 13:28:41
SD-013488,selection information and as,1,review,2026-06-27 13:28:41
SD-013489,information and as such,1,review,2026-06-27 13:28:41
SD-013490,and as such is,1,review,2026-06-27 13:28:41
SD-013491,as such is deemed,1,review,2026-06-27 13:28:41
SD-013492,such is deemed source,1,review,2026-06-27 13:28:41
SD-013493,is deemed source selection,1,review,2026-06-27 13:28:41
SD-013494,deemed source selection sensitive,1,review,2026-06-27 13:28:41
SD-013495,statements or,1,review,2026-06-27 13:28:41
SD-013496,or comments,1,review,2026-06-27 13:28:41
SD-013497,comments provided,1,review,2026-06-27 13:28:41
SD-013498,the questionnaire,1,review,2026-06-27 13:28:41
SD-013499,questionnaire do,1,review,2026-06-27 13:28:41
SD-013500,not signify,1,review,2026-06-27 13:28:41
SD-013501,signify an,1,review,2026-06-27 13:28:41
SD-013502,an express,1,review,2026-06-27 13:28:41
SD-013503,express or,1,review,2026-06-27 13:28:41
SD-013504,or implied,1,review,2026-06-27 13:28:41
SD-013505,implied endorsement,1,review,2026-06-27 13:28:41
SD-013506,endorsement of,1,review,2026-06-27 13:28:41
SD-013507,any product,1,review,2026-06-27 13:28:41
SD-013508,product supply,1,review,2026-06-27 13:28:41
SD-013509,supply service,1,review,2026-06-27 13:28:41
SD-013510,or enterprise,1,review,2026-06-27 13:28:41
SD-013511,statements or comments,1,review,2026-06-27 13:28:41
SD-013512,or comments provided,1,review,2026-06-27 13:28:41
SD-013513,comments provided in,1,review,2026-06-27 13:28:41
SD-013514,in the questionnaire,1,review,2026-06-27 13:28:41
SD-013515,the questionnaire do,1,review,2026-06-27 13:28:41
SD-013516,questionnaire do not,1,review,2026-06-27 13:28:41
SD-013517,do not signify,1,review,2026-06-27 13:28:41
SD-013518,not signify an,1,review,2026-06-27 13:28:41
SD-013519,signify an express,1,review,2026-06-27 13:28:41
SD-013520,an express or,1,review,2026-06-27 13:28:41
SD-013521,express or implied,1,review,2026-06-27 13:28:41
SD-013522,or implied endorsement,1,review,2026-06-27 13:28:41
SD-013523,implied endorsement of,1,review,2026-06-27 13:28:41
SD-013524,endorsement of any,1,review,2026-06-27 13:28:41
SD-013525,of any product,1,review,2026-06-27 13:28:41
SD-013526,any product supply,1,review,2026-06-27 13:28:41
SD-013527,product supply service,1,review,2026-06-27 13:28:41
SD-013528,supply service or,1,review,2026-06-27 13:28:41
SD-013529,service or enterprise,1,review,2026-06-27 13:28:41
SD-013530,statements or comments provided,1,review,2026-06-27 13:28:41
SD-013531,or comments provided in,1,review,2026-06-27 13:28:41
SD-013532,comments provided in the,1,review,2026-06-27 13:28:41
SD-013533,provided in the questionnaire,1,review,2026-06-27 13:28:41
SD-013534,in the questionnaire do,1,review,2026-06-27 13:28:41
SD-013535,the questionnaire do not,1,review,2026-06-27 13:28:41
SD-013536,questionnaire do not signify,1,review,2026-06-27 13:28:41
SD-013537,do not signify an,1,review,2026-06-27 13:28:41
SD-013538,not signify an express,1,review,2026-06-27 13:28:41
SD-013539,signify an express or,1,review,2026-06-27 13:28:41
SD-013540,an express or implied,1,review,2026-06-27 13:28:41
SD-013541,express or implied endorsement,1,review,2026-06-27 13:28:41
SD-013542,or implied endorsement of,1,review,2026-06-27 13:28:41
SD-013543,implied endorsement of any,1,review,2026-06-27 13:28:41
SD-013544,endorsement of any product,1,review,2026-06-27 13:28:41
SD-013545,of any product supply,1,review,2026-06-27 13:28:41
SD-013546,any product supply service,1,review,2026-06-27 13:28:41
SD-013547,product supply service or,1,review,2026-06-27 13:28:41
SD-013548,supply service or enterprise,1,review,2026-06-27 13:28:41
SD-013549,information shall,1,review,2026-06-27 13:28:41
SD-013550,be construed,1,review,2026-06-27 13:28:41
SD-013551,construed as,1,review,2026-06-27 13:28:41
SD-013552,an endorsement,1,review,2026-06-27 13:28:41
SD-013553,endorsement by,1,review,2026-06-27 13:28:41
SD-013554,its employee,1,review,2026-06-27 13:28:41
SD-013555,employee s,1,review,2026-06-27 13:28:41
SD-013556,contractor for,1,review,2026-06-27 13:28:41
SD-013557,for advertising,1,review,2026-06-27 13:28:41
SD-013558,advertising purposes,1,review,2026-06-27 13:28:41
SD-013559,purposes or,1,review,2026-06-27 13:28:41
SD-013560,manner that,1,review,2026-06-27 13:28:41
SD-013561,that implies,1,review,2026-06-27 13:28:41
SD-013562,implies the,1,review,2026-06-27 13:28:41
SD-013563,contractor its,1,review,2026-06-27 13:28:41
SD-013564,its products,1,review,2026-06-27 13:28:41
SD-013565,services are,1,review,2026-06-27 13:28:41
SD-013566,are approved,1,review,2026-06-27 13:28:41
SD-013567,approved endorsed,1,review,2026-06-27 13:28:41
SD-013568,endorsed or,1,review,2026-06-27 13:28:41
SD-013569,or considered,1,review,2026-06-27 13:28:41
SD-013570,this information shall,1,review,2026-06-27 13:28:41
SD-013571,information shall not,1,review,2026-06-27 13:28:41
SD-013572,not be construed,1,review,2026-06-27 13:28:41
SD-013573,be construed as,1,review,2026-06-27 13:28:41
SD-013574,construed as an,1,review,2026-06-27 13:28:41
SD-013575,as an endorsement,1,review,2026-06-27 13:28:41
SD-013576,an endorsement by,1,review,2026-06-27 13:28:41
SD-013577,endorsement by the,1,review,2026-06-27 13:28:41
SD-013578,government or its,1,review,2026-06-27 13:28:41
SD-013579,or its employee,1,review,2026-06-27 13:28:41
SD-013580,its employee s,1,review,2026-06-27 13:28:41
SD-013581,employee s of,1,review,2026-06-27 13:28:41
SD-013582,s of the,1,review,2026-06-27 13:28:41
SD-013583,the contractor for,1,review,2026-06-27 13:28:41
SD-013584,contractor for advertising,1,review,2026-06-27 13:28:41
SD-013585,for advertising purposes,1,review,2026-06-27 13:28:41
SD-013586,advertising purposes or,1,review,2026-06-27 13:28:41
SD-013587,purposes or in,1,review,2026-06-27 13:28:41
SD-013588,a manner that,1,review,2026-06-27 13:28:41
SD-013589,manner that implies,1,review,2026-06-27 13:28:41
SD-013590,that implies the,1,review,2026-06-27 13:28:41
SD-013591,implies the contractor,1,review,2026-06-27 13:28:41
SD-013592,the contractor its,1,review,2026-06-27 13:28:41
SD-013593,contractor its products,1,review,2026-06-27 13:28:41
SD-013594,its products or,1,review,2026-06-27 13:28:41
SD-013595,or services are,1,review,2026-06-27 13:28:41
SD-013596,services are approved,1,review,2026-06-27 13:28:41
SD-013597,are approved endorsed,1,review,2026-06-27 13:28:41
SD-013598,approved endorsed or,1,review,2026-06-27 13:28:41
SD-013599,endorsed or considered,1,review,2026-06-27 13:28:41
SD-013600,or considered by,1,review,2026-06-27 13:28:41
SD-013601,this information shall not,1,review,2026-06-27 13:28:41
SD-013602,information shall not be,1,review,2026-06-27 13:28:41
SD-013603,shall not be construed,1,review,2026-06-27 13:28:41
SD-013604,not be construed as,1,review,2026-06-27 13:28:41
SD-013605,be construed as an,1,review,2026-06-27 13:28:41
SD-013606,construed as an endorsement,1,review,2026-06-27 13:28:41
SD-013607,as an endorsement by,1,review,2026-06-27 13:28:41
SD-013608,an endorsement by the,1,review,2026-06-27 13:28:41
SD-013609,endorsement by the government,1,review,2026-06-27 13:28:41
SD-013610,the government or its,1,review,2026-06-27 13:28:41
SD-013611,government or its employee,1,review,2026-06-27 13:28:41
SD-013612,or its employee s,1,review,2026-06-27 13:28:41
SD-013613,its employee s of,1,review,2026-06-27 13:28:41
SD-013614,employee s of the,1,review,2026-06-27 13:28:41
SD-013615,s of the contractor,1,review,2026-06-27 13:28:41
SD-013616,of the contractor for,1,review,2026-06-27 13:28:41
SD-013617,the contractor for advertising,1,review,2026-06-27 13:28:41
SD-013618,contractor for advertising purposes,1,review,2026-06-27 13:28:41
SD-013619,for advertising purposes or,1,review,2026-06-27 13:28:41
SD-013620,advertising purposes or in,1,review,2026-06-27 13:28:41
SD-013621,purposes or in a,1,review,2026-06-27 13:28:41
SD-013622,or in a manner,1,review,2026-06-27 13:28:41
SD-013623,in a manner that,1,review,2026-06-27 13:28:41
SD-013624,a manner that implies,1,review,2026-06-27 13:28:41
SD-013625,manner that implies the,1,review,2026-06-27 13:28:41
SD-013626,that implies the contractor,1,review,2026-06-27 13:28:41
SD-013627,implies the contractor its,1,review,2026-06-27 13:28:41
SD-013628,the contractor its products,1,review,2026-06-27 13:28:41
SD-013629,contractor its products or,1,review,2026-06-27 13:28:41
SD-013630,its products or services,1,review,2026-06-27 13:28:41
SD-013631,products or services are,1,review,2026-06-27 13:28:41
SD-013632,or services are approved,1,review,2026-06-27 13:28:41
SD-013633,services are approved endorsed,1,review,2026-06-27 13:28:41
SD-013634,are approved endorsed or,1,review,2026-06-27 13:28:41
SD-013635,approved endorsed or considered,1,review,2026-06-27 13:28:41
SD-013636,endorsed or considered by,1,review,2026-06-27 13:28:41
SD-013637,or considered by the,1,review,2026-06-27 13:28:41
SD-013638,be permitted,1,review,2026-06-27 13:28:41
SD-013639,permitted to,1,review,2026-06-27 13:28:41
SD-013640,questionnaire to,1,review,2026-06-27 13:28:41
SD-013641,to publicize,1,review,2026-06-27 13:28:41
SD-013642,publicize or,1,review,2026-06-27 13:28:41
SD-013643,or otherwise,1,review,2026-06-27 13:28:41
SD-013644,otherwise circulate,1,review,2026-06-27 13:28:41
SD-013645,circulate promotional,1,review,2026-06-27 13:28:41
SD-013646,promotional materials,1,review,2026-06-27 13:28:41
SD-013647,materials that,1,review,2026-06-27 13:28:41
SD-013648,that state,1,review,2026-06-27 13:28:41
SD-013649,state or,1,review,2026-06-27 13:28:41
SD-013650,or imply,1,review,2026-06-27 13:28:41
SD-013651,imply governmental,1,review,2026-06-27 13:28:41
SD-013652,governmental organizational,1,review,2026-06-27 13:28:41
SD-013653,organizational group,1,review,2026-06-27 13:28:41
SD-013654,group expert,1,review,2026-06-27 13:28:41
SD-013655,expert or,1,review,2026-06-27 13:28:41
SD-013656,or individual,1,review,2026-06-27 13:28:41
SD-013657,individual endorsement,1,review,2026-06-27 13:28:41
SD-013658,endorsement or,1,review,2026-06-27 13:28:41
SD-013659,or consumer,1,review,2026-06-27 13:28:41
SD-013660,consumer testimonial,1,review,2026-06-27 13:28:41
SD-013661,testimonial of,1,review,2026-06-27 13:28:41
SD-013662,a product,1,review,2026-06-27 13:28:41
SD-013663,product service,1,review,2026-06-27 13:28:41
SD-013664,or position,1,review,2026-06-27 13:28:41
SD-013665,position which,1,review,2026-06-27 13:28:41
SD-013666,contractor represents,1,review,2026-06-27 13:28:41
SD-013667,not be permitted,1,review,2026-06-27 13:28:41
SD-013668,be permitted to,1,review,2026-06-27 13:28:41
SD-013669,permitted to use,1,review,2026-06-27 13:28:41
